what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747846938876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747846940844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747846956373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747846957633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747846958590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747846960377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747846965330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747846966788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747846971120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747846972729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747846973789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747846975497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1747846980319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747846983243
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747846986158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747846986572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747846987469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747846988675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747846989305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747846990997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747846993561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747846994537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747846996854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747846998150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747846999074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847000371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847002924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847003960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847007236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847010071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847014549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847023309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847025051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847044514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847048742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847050317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847053820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847114177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847123016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847127517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847128038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847133317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847133941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847134165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847160630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847163455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847164915
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1747847227750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747847262545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747847264934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747847287823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747847297453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747847300063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747847354345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847366710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847367126
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747847486312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747847492977
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1747847518100
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1747847518337
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1747847518620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1747847536872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747847565361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747847566087
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747847637076
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747847638086
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747847639432
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747847639659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747847683667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747847688998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747847720935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747847725131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1747847730906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747847734156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747847744407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747847746611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1747847783400
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1747847785493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747847810249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747847812251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747847816455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747847825137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747847831811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747847855026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747847858620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747847892842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747847896772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747847909838
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747847913741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1747847915446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847918640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747847919713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747847942084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747847946930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747847948343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747847949788
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747847950657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747847956740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747847965937
