what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747849525711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747849535360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747849535643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747849540010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747849540037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747849540787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747849544294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747849546887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747849546907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747849547817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747849548439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747849574077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747849575433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747849589743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747849591497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747849696800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747849702162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747849717928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747849718824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747849719593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747849720263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747853557963
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747853559081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747853559505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747853560551
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747853560589
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747853582351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747853587561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747853591613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747853591634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747853592608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747853592831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747853602975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747853603452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747853603943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747853604336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855726395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855726417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855727136
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747855734754
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747855740298
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747855741316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855745951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855746647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855747141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855750150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1747855751676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747855752461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855753398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855754679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1747855754734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855761124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855799405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855799432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855800155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855805783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855809028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855811687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855814883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855820838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855825902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855832193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855833647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1747855835432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855835709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855840166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855848945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855855724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855855745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855856506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1747855877011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855883733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855889244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855900026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855922358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855922387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855924118
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747855925450
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747855925643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855927425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855929245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855929268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855930015
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747855932510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855934347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855939517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855942957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855943897
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1747855948357
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747855953107
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747855955287
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747855960901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855962857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855963681
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1747855964829
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747855981378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855984767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855991501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747855995287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747856000817
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747856003777
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1747856005751
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747856007195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747856008697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747856011697
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1747856015667
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747856018157
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1747856027677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747856028288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747856028839
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747856029561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747856031357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747856032917
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1747856035247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747856036709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747856084237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747856084848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747856152983
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747856154689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747856155009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747856155877
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747856155907
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747856157287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747856159087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747856160727
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1747856165977
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747856166199
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747856168598
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747856168768
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1747856171091
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1747856171587
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747856173627
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1747856174907
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1747856174907
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747856183717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747856194809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747856201197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747856203597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747856212687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747856215429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747856216639
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1747856216721
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747856216937
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1747877211100
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1747877211100
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1747877211103
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1747877211103
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1747877211103
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1747877211103
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1747877211103
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1747877211103
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1747877211103
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1747877211103
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1747877211103
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1747877211103
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1747877211103
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1747877211103
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1747877211103
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1747877211103
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1747877211103
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1747877211103
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1747877211103
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1747877211103
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1747877211103
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1747877211103
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1747877211103
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1747877211103
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1747877211103
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1747877211103
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1747877211103
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1747877211103
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1747877211103
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1747877211103
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1747877211103
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1747877211103
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1747877211103
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1747877211103
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1747877211103
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1747877211103
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1747877211103
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1747877211103
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1747877211103
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1747877211103
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1747877211103
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1747877211116
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1747877211116
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1747877211116
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1747877211116
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1747877211116
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1747877211116
